label,core
French_Arpitan_Auvergne-Rhone-Alpes_Loire_(n=2),French_Arpitan_Auvergne-Rhone-Alpes_Loire
French_Arpitan_Auvergne-Rhone-Alpes_Rhone_(n=1),French_Arpitan_Auvergne-Rhone-Alpes_Rhone
French_Arpitan_Auvergne-Rhone-Alpes_Savoie_(n=2),French_Arpitan_Auvergne-Rhone-Alpes_Savoie
French_Arpitan_Bourgogne-Franche-Comte_Jura_(n=1),French_Arpitan_Bourgogne-Franche-Comte_Jura
French_Canadian_(n=6),French_Canadian
French_Occitan_Auvergne-Rhone-Alpes_Ardeche_(n=2),French_Occitan_Auvergne-Rhone-Alpes_Ardeche
French_Occitan_Auvergne-Rhone-Alpes_Drome_(n=1),French_Occitan_Auvergne-Rhone-Alpes_Drome
French_Occitan_Auvergne-Rhone-Alpes_Haute-Loire_(n=4),French_Occitan_Auvergne-Rhone-Alpes_Haute-Loire
French_Occitan_Auvergne-Rhone-Alpes_Puy-de-Dome_(n=28),French_Occitan_Auvergne-Rhone-Alpes_Puy-de-Dome
French_Occitan_Nouvelle-Aquitaine_Correze_(n=3),French_Occitan_Nouvelle-Aquitaine_Correze
French_Occitan_Nouvelle-Aquitaine_Creuse_(n=1),French_Occitan_Nouvelle-Aquitaine_Creuse
French_Occitan_Nouvelle-Aquitaine_Dordogne_(n=1),French_Occitan_Nouvelle-Aquitaine_Dordogne
French_Occitan_Nouvelle-Aquitaine_Gironde_(n=1),French_Occitan_Nouvelle-Aquitaine_Gironde
French_Occitan_Nouvelle-Aquitaine_Haute-Vienne_(n=1),French_Occitan_Nouvelle-Aquitaine_Haute-Vienne
French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse_(n=9),French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse
French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse_Dax_(n=4),French_Occitan_Nouvelle-Aquitaine_Landes_Chalosse_Dax
French_Occitan_Nouvelle-Aquitaine_Pyrenees-Atlantiques_Bearn_(n=10),French_Occitan_Nouvelle-Aquitaine_Pyrenees-Atlantiques_Bearn
French_Occitan_Occitanie_Aveyron_(n=2),French_Occitan_Occitanie_Aveyron
French_Occitan_Occitanie_Gard_(n=2),French_Occitan_Occitanie_Gard
French_Occitan_Occitanie_Haute-Garonne_(n=37),French_Occitan_Occitanie_Haute-Garonne
French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre_(n=8),French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre
French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre_Lourdes_(n=3),French_Occitan_Occitanie_Hautes-Pyrenees_Bigorre_Lourdes
French_Occitan_Occitanie_Herault_(n=1),French_Occitan_Occitanie_Herault
French_Occitan_Occitanie_Lozere_(n=1),French_Occitan_Occitanie_Lozere
French_Occitan_Occitanie_Tarn_(n=1),French_Occitan_Occitanie_Tarn
French_Occitan_Provence-Alpes-Cote_d'Azur_(n=4),French_Occitan_Provence-Alpes-Cote_d'Azur
French_Occitan_Provence-Alpes-Cote_d'Azur_Alpes-de-Haute-Provence_(n=1),French_Occitan_Provence-Alpes-Cote_d'Azur_Alpes-de-Haute-Provence
French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone_(n=1),French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone
French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone_Marseille_(n=13),French_Occitan_Provence-Alpes-Cote_d'Azur_Bouches-du-Rhone_Marseille
French_Occitan_Provence-Alpes-Cote_d'Azur_o_(n=1),French_Occitan_Provence-Alpes-Cote_d'Azur
French_Oil_Bourgogne-Franche-Comte_Cote-d'Or_(n=2),French_Oil_Bourgogne-Franche-Comte_Cote-d'Or
French_Oil_Bourgogne-Franche-Comte_Doubs_(n=2),French_Oil_Bourgogne-Franche-Comte_Doubs
French_Oil_Bourgogne-Franche-Comte_Haute-Saone_(n=1),French_Oil_Bourgogne-Franche-Comte_Haute-Saone
French_Oil_Bourgogne-Franche-Comte_Nievre_(n=1),French_Oil_Bourgogne-Franche-Comte_Nievre
French_Oil_Bourgogne-Franche-Comte_Saone-et-Loire_(n=2),French_Oil_Bourgogne-Franche-Comte_Saone-et-Loire
French_Oil_Bourgogne-Franche-Comte_Yonne_(n=2),French_Oil_Bourgogne-Franche-Comte_Yonne
French_Oil_Centre-Val_de_Loire_Indre_(n=1),French_Oil_Centre-Val_de_Loire_Indre
French_Oil_Grand_Est_Ardennes_(n=1),French_Oil_Grand_Est_Ardennes
French_Oil_Grand_Est_Marne_(n=1),French_Oil_Grand_Est_Marne
French_Oil_Grand_Est_Moselle_(n=9),French_Oil_Grand_Est_Moselle
French_Oil_Grand_Est_Vosges_(n=1),French_Oil_Grand_Est_Vosges
French_Oil_Hauts-de-France_Nord_(n=37),French_Oil_Hauts-de-France_Nord
French_Oil_Hauts-de-France_Pas-de-Calais_(n=9),French_Oil_Hauts-de-France_Pas-de-Calais
French_Oil_Hauts-de-France_Somme_(n=1),French_Oil_Hauts-de-France_Somme
French_Oil_Ile-de-France_Paris_(n=11),French_Oil_Ile-de-France_Paris
French_Oil_Normandy_Calvados_(n=5),French_Oil_Normandy_Calvados
French_Oil_Normandy_Eure_(n=1),French_Oil_Normandy_Eure
French_Oil_Normandy_Manche_(n=10),French_Oil_Normandy_Manche
French_Oil_Normandy_Orne_(n=1),French_Oil_Normandy_Orne
French_Oil_Normandy_Seine-Maritime_(n=16),French_Oil_Normandy_Seine-Maritime
French_Oil_Nouvelle-Aquitaine_Charente-Maritime_(n=2),French_Oil_Nouvelle-Aquitaine_Charente-Maritime
French_Oil_Nouvelle-Aquitaine_Deux-Sevres_(n=2),French_Oil_Nouvelle-Aquitaine_Deux-Sevres
French_Oil_Pays_de_la_Loire_Maine-et-Loire_(n=4),French_Oil_Pays_de_la_Loire_Maine-et-Loire
French_Oil_Pays_de_la_Loire_Sarthe_(n=1),French_Oil_Pays_de_la_Loire_Sarthe
French_Oil_Pays_de_la_Loire_Vendee_(n=6),French_Oil_Pays_de_la_Loire_Vendee
Frisian_Netherlands_(n=10),Frisian_Netherlands
Frisian_Netherlands_o2_(n=2),Frisian_Netherlands
Fulani_Burkina_Faso_A_(n=6),Fulani_Burkina_Faso_A
Fulani_Burkina_Faso_B_(n=49),Fulani_Burkina_Faso_B
Fulani_Cameroon_(n=2),Fulani_Cameroon
Fulani_Gambia_A_(n=99),Fulani_Gambia_A
Fulani_Gambia_B_(n=73),Fulani_Gambia_B
Fulani_Guinea_A_(n=17),Fulani_Guinea_A
Fulani_Guinea_B_(n=10),Fulani_Guinea_B
Fulani_Senegal_(n=25),Fulani_Senegal
Gagauz_(n=9),Gagauz
Ganguela_(n=6),Ganguela
Garhwali_Rajput_(n=1),Garhwali_Rajput
Garo_(n=2),Garo
Gaud_Saraswat_Brahmin_(n=2),Gaud_Saraswat_Brahmin
Gelao_Guangxi_Longlin_(n=8),Gelao_Guangxi_Longlin
Gelao_Guizhou_Wuchuan_(n=47),Gelao_Guizhou_Wuchuan
Georgian_Adjarian_(n=3),Georgian_Adjarian
Georgian_Gurian_(n=3),Georgian_Gurian
Georgian_Imeretian_(n=11),Georgian_Imeretian
Georgian_Javakhian_(n=1),Georgian_Javakhian
Georgian_Jew_(n=11),Georgian_Jew
Georgian_Kakhetian_(n=5),Georgian_Kakhetian
Georgian_Kartlian_(n=6),Georgian_Kartlian
Georgian_Khevsurian_(n=4),Georgian_Khevsurian
Georgian_Lechkhumian_(n=1),Georgian_Lechkhumian
Georgian_Meskhian_(n=5),Georgian_Meskhian
Georgian_Mtiuletian_(n=1),Georgian_Mtiuletian
Georgian_Northeast_(n=2),Georgian_Northeast
Georgian_Rachan_(n=1),Georgian_Rachan
Georgian_Tbilisi_(n=7),Georgian_Tbilisi
Georgian_Tushetian_(n=5),Georgian_Tushetian
Georgian_West_(n=10),Georgian_West
German_(n=111),German
German_Baden-Wurttemberg_Ellwangen_(n=22),German_Baden-Wurttemberg_Ellwangen
German_Baden-Wurttemberg_Ellwangen_o_(n=1),German_Baden-Wurttemberg_Ellwangen
German_Bavaria_Middle_Franconia_Erlangen_(n=64),German_Bavaria_Middle_Franconia_Erlangen
German_Bavaria_Middle_Franconia_Erlangen_o1_(n=2),German_Bavaria_Middle_Franconia_Erlangen
German_Bavaria_Middle_Franconia_Erlangen_o2_(n=1),German_Bavaria_Middle_Franconia_Erlangen
German_East_(n=14),German_East
German_Hamburg_(n=16),German_Hamburg
German_Hamburg_o_(n=1),German_Hamburg
German_Lower_Saxony_(n=1),German_Lower_Saxony
German_Lower_Silesia_(n=2),German_Lower_Silesia
German_Mecklenburg_(n=5),German_Mecklenburg
German_North_(n=1),German_North
German_North_Bohemia_(n=1),German_North_Bohemia
German_North_Rhine-Westphalia_(n=1),German_North_Rhine-Westphalia
German_Saxony_Leipzig_(n=8),German_Saxony_Leipzig
German_Saxony-Anhalt_(n=1),German_Saxony-Anhalt
German_Thuringia_(n=1),German_Thuringia
Gilak_(n=3),Gilak
Godoberi_(n=18),Godoberi
Gond_(n=17),Gond
Greek_Armenian_Highland_Erzurum_(n=6),Greek_Armenian_Highland_Erzurum
Greek_Armenian_Highland_Kars_(n=1),Greek_Armenian_Highland_Kars
Greek_Cappadocia_Kaisareia_(n=11),Greek_Cappadocia_Kaisareia
Greek_Cappadocia_Nigdi_(Karamanli)_(n=1),Greek_Cappadocia_Nigdi_(Karamanli)
Greek_Central_Anatolia_(n=1),Greek_Central_Anatolia
Greek_Central_Greece_(n=4),Greek_Central_Greece
Greek_Central_Greece_Phocis_(n=3),Greek_Central_Greece_Phocis
Greek_Central_Greece_Phthiotis_(n=2),Greek_Central_Greece_Phthiotis
Greek_Central_Macedonia_(n=38),Greek_Central_Macedonia
Greek_Crete_(n=12),Greek_Crete
Greek_Crete_Chania_(n=3),Greek_Crete_Chania
Greek_Crete_Heraklion_(n=92),Greek_Crete_Heraklion
Greek_Crete_Lasithi_(n=6),Greek_Crete_Lasithi
Greek_Crete_Muslim_(Cretan_Turk)_(n=5),Greek_Crete_Muslim_(Cretan_Turk)
Greek_Crete_Rethymno_(n=20),Greek_Crete_Rethymno
Greek_Cyclades_Amorgos_(n=2),Greek_Cyclades_Amorgos
Greek_Cyclades_Kea_(n=2),Greek_Cyclades_Kea
Greek_Cyclades_Milos_(n=2),Greek_Cyclades_Milos
Greek_Cyclades_Tinos_(n=2),Greek_Cyclades_Tinos
Greek_Cyprus_(n=40),Greek_Cyprus
Greek_Dodecanese_Kos_(n=9),Greek_Dodecanese_Kos
Greek_Dodecanese_Rhodes_(n=15),Greek_Dodecanese_Rhodes
Greek_Dodecanese_Rhodes_o_(n=2),Greek_Dodecanese_Rhodes
Greek_Eastern_Macedonia_and_Thrace_(n=9),Greek_Eastern_Macedonia_and_Thrace
Greek_Eastern_Rumelia/Northern_Thrace_(n=14),Greek_Eastern_Rumelia/Northern_Thrace
Greek_Epirus_(n=4),Greek_Epirus
Greek_Euboea_(n=2),Greek_Euboea
Greek_Euboea_Central_(n=2),Greek_Euboea_Central
Greek_Heptanese_Corfu_(n=1),Greek_Heptanese_Corfu
Greek_Italy_Apulia_(n=10),Greek_Italy_Apulia
Greek_Lycaonia_Ikonio_(n=1),Greek_Lycaonia_Ikonio
Greek_Peloponnese_Achaea_(n=25),Greek_Peloponnese_Achaea
Greek_Peloponnese_Arcadia_(n=34),Greek_Peloponnese_Arcadia
Greek_Peloponnese_Arcadia_o_(n=1),Greek_Peloponnese_Arcadia
Greek_Peloponnese_Argolis_(n=17),Greek_Peloponnese_Argolis
Greek_Peloponnese_Corinthia_(n=15),Greek_Peloponnese_Corinthia
Greek_Peloponnese_Elis_(n=24),Greek_Peloponnese_Elis
Greek_Peloponnese_Laconia_(n=1),Greek_Peloponnese_Laconia
Greek_Peloponnese_Laconia_Deep_Mani_(n=22),Greek_Peloponnese_Laconia_Deep_Mani
Greek_Peloponnese_Laconia_Eurotas_(n=6),Greek_Peloponnese_Laconia_Eurotas
Greek_Peloponnese_Laconia_Monemvasia_(n=12),Greek_Peloponnese_Laconia_Monemvasia
Greek_Peloponnese_Laconia_Sparta_(n=12),Greek_Peloponnese_Laconia_Sparta
Greek_Peloponnese_Laconia_Vardounia/East_Taygetos_(n=23),Greek_Peloponnese_Laconia_Vardounia/East_Taygetos
Greek_Peloponnese_Messenia_(n=28),Greek_Peloponnese_Messenia
Greek_Peloponnese_Messenia_Outer_Mani_(n=25),Greek_Peloponnese_Messenia_Outer_Mani
Greek_Peloponnese_Tsakonia_Inland_(n=9),Greek_Peloponnese_Tsakonia_Inland
Greek_Peloponnese_Tsakonia_Littoral_(n=15),Greek_Peloponnese_Tsakonia_Littoral
Greek_Pontus_(n=21),Greek_Pontus
Greek_Thessaly_(n=12),Greek_Thessaly
Greek_Western_Anatolia_Phokaia_(n=1),Greek_Western_Anatolia_Phokaia
Greek_Western_Anatolia_Smyrna_(n=9),Greek_Western_Anatolia_Smyrna
Greek_Western_Macedonia_Muslim_(Vallahas/Patriyot)_(n=1),Greek_Western_Macedonia_Muslim_(Vallahas/Patriyot)
Greenlander_East_(n=4),Greenlander_East
Greenlander_East_(European-Mixed)_(n=5),Greenlander_East_(European-Mixed)
Greenlander_West_(n=2),Greenlander_West
Greenlander_West_(European-Mixed)_(n=7),Greenlander_West_(European-Mixed)
Gujar_Kashmir_(n=8),Gujar_Kashmir
Gujar_Khyber_Pakhtunkhwa_(n=16),Gujar_Khyber_Pakhtunkhwa
Gujar_Rajasthan_(n=16),Gujar_Rajasthan
Gujarati_(n=107),Gujarati
Gujarati_Bania_(n=1),Gujarati_Bania
Gujarati_Brahmin_(n=18),Gujarati_Brahmin
Gujarati_Brahmin_Audichya_(n=1),Gujarati_Brahmin_Audichya
Gujarati_Brahmin_Bardai_(n=2),Gujarati_Brahmin_Bardai
Gujarati_Brahmin_Nagar_(n=2),Gujarati_Brahmin_Nagar
Gujarati_Brahmin_o_(n=2),Gujarati_Brahmin
Gujarati_Koli_(n=1),Gujarati_Koli
Gujarati_Muslim_Ismaili_(n=1),Gujarati_Muslim_Ismaili
Gujarati_Muslim_Nagori_(n=1),Gujarati_Muslim_Nagori
Gujarati_Muslim_Sunni_Bharuchi_(n=4),Gujarati_Muslim_Sunni_Bharuchi
Gujarati_Patel_(n=1),Gujarati_Patel
Gumuz_Ethiopia_(n=6),Gumuz_Ethiopia
Gurung_(n=5),Gurung
Hadza_(n=5),Hadza
Hai||om_(n=8),Hai||om
Hakkipikki_(n=3),Hakkipikki
Han_Beijing_(Central_China_Profile)_(low_res)_(n=12),Han_Beijing
Han_Beijing_(Northern_China_Profile)_(n=4),Han_Beijing
Han_Beijing_(Northern_China_Profile)_(low_res)_(n=25),Han_Beijing
Han_Beijing_(Southern_China_Profile)_(low_res)_(n=4),Han_Beijing
Han_Chongqing_(n=3),Han_Chongqing
Han_Fujian_Fuzhou_(n=5),Han_Fujian_Fuzhou
Han_Guangdong_(n=15),Han_Guangdong
Han_Guangdong_Guangzhou_(n=7),Han_Guangdong_Guangzhou
Han_Guangxi_Chongzuo_(n=3),Han_Guangxi_Chongzuo
Han_Guangxi_Chongzuo_o_(n=2),Han_Guangxi_Chongzuo
Han_Guangxi_Fusui_(n=1),Han_Guangxi_Fusui
Han_Guangxi_Guigang_(n=4),Han_Guangxi_Guigang
Han_Guangxi_Guigang_o_(n=2),Han_Guangxi_Guigang
Han_Guangxi_Hechi_(n=3),Han_Guangxi_Hechi
Han_Guangxi_Hechi_o1_(n=2),Han_Guangxi_Hechi
Han_Guangxi_Hechi_o2_(n=1),Han_Guangxi_Hechi
Han_Guangxi_Jingxi_(n=3),Han_Guangxi_Jingxi
Han_Guangxi_Jingxi_o_(n=2),Han_Guangxi_Jingxi
Han_Guangxi_Laibin_(n=4),Han_Guangxi_Laibin
Han_Guangxi_Tianlin_(n=3),Han_Guangxi_Tianlin
Han_Guangxi_Tianlin_o_(n=2),Han_Guangxi_Tianlin
Han_Guangxi_Tianyang_(n=3),Han_Guangxi_Tianyang
Han_Guangxi_Tianyang_o_(n=2),Han_Guangxi_Tianyang
Han_Guizhou_Guiyang_(n=14),Han_Guizhou_Guiyang
Han_Henan_Pingqiao_(n=10),Han_Henan_Pingqiao
Han_Henan_Pingqiao_o_(n=5),Han_Henan_Pingqiao
Han_Henan_Zhengzhou_(n=5),Han_Henan_Zhengzhou
Han_Hubei_Wuhan_(n=5),Han_Hubei_Wuhan
Han_Jiangsu_Nanjing_(n=7),Han_Jiangsu_Nanjing
Han_Shandong_Jinan_(n=9),Han_Shandong_Jinan
Han_Shanghai_(n=3),Han_Shanghai
Han_Shanxi_Taiyuan_(n=8),Han_Shanxi_Taiyuan
Han_Sichuan_Chengdu_(n=7),Han_Sichuan_Chengdu
Han_Yunnan_Guangnan_(n=3),Han_Yunnan_Guangnan
Han_Yunnan_Qiubei_(n=6),Han_Yunnan_Qiubei
Han_Yunnan_Wenshan_(n=5),Han_Yunnan_Wenshan
Han_Yunnan_Wenshan_o_(n=2),Han_Yunnan_Wenshan
Han_Zhejiang_Hangzhou_(n=5),Han_Zhejiang_Hangzhou
Hani_(n=15),Hani
Haryanvi_Jatt_(n=7),Haryanvi_Jatt
Hausa_(n=4),Hausa
Hawaiian_o_(n=1),Hawaiian
Hazara_Afghanistan_(n=4),Hazara_Afghanistan
Hazara_Pakistan_(n=17),Hazara_Pakistan
Hema_(low_res)_(n=15),Hema
Herero_Namibia_(n=7),Herero_Namibia
Hezhen_(n=5),Hezhen
Hima_(n=2),Hima
Himachali_Brahmin_(n=2),Himachali_Brahmin
Himachali_Rajput_(n=1),Himachali_Rajput
Hinukh_(n=17),Hinukh
Hinukh_o_(n=1),Hinukh
Hmar_(n=4),Hmar
Hmong_Thailand_(n=10),Hmong_Thailand
Ho_(n=21),Ho
Htin_Mal_(n=10),Htin_Mal
Huambisa_(n=5),Huambisa
Hui_Gansu_(n=21),Hui_Gansu
Hui_Gansu_o_(n=3),Hui_Gansu
Hui_Guizhou_(n=45),Hui_Guizhou
Huichol_(n=1),Huichol
Hungarian_(n=22),Hungarian
Hunzib_(n=17),Hunzib
Hutu_Burundi_(n=1),Hutu_Burundi
Iban_(low_res)_(n=25),Iban
Icelandic_(n=12),Icelandic
Igbo_(n=4),Igbo
Igorot_Kankanaey_(n=21),Igorot_Kankanaey
Indian_South_(n=27),Indian_South
Indo-Trinidadian_(n=3),Indo-Trinidadian
Ingrian_(n=20),Ingrian
Ingrian_o_(n=1),Ingrian
Ingushian_(n=10),Ingushian
Iranian_Arab_Khuzestan_(n=8),Iranian_Arab_Khuzestan
Iranian_Jew_(n=15),Iranian_Jew
Iraqi_Arab_(Arabian-Mixed_Profile)_(n=3),Iraqi_Arab
Iraqi_Arab_(Mesopotamian_Arab_Profile)_(n=22),Iraqi_Arab
Iraqi_Arab_(South_Asian+SSA-Mixed_Profile)_(n=2),Iraqi_Arab
Iraqi_Arab_(Syrio-Mesopotamian_Arab_Profile)_(n=15),Iraqi_Arab
Iraqi_Arab_Anbar_(Syrio-Mesopotamian_Arab_Profile)_(n=2),Iraqi_Arab_Anbar
Iraqi_Arab_Baghdad_(Irano-Mesopotamian_Profile)_(n=1),Iraqi_Arab_Baghdad
Iraqi_Arab_Baghdad_(Mesopotamian_Arab_Profile)_(n=3),Iraqi_Arab_Baghdad
Iraqi_Arab_Basra_(Mesopotamian_Arab_Profile)_(n=3),Iraqi_Arab_Basra
Iraqi_Arab_Dhi_Qar_(Arabian-Mixed_Profile)_(n=2),Iraqi_Arab_Dhi_Qar
Iraqi_Arab_Nineveh_(Arabian-Mixed_Profile)_(n=2),Iraqi_Arab_Nineveh
Iraqi_Arab_Nineveh_(Syrio-Mesopotamian_Arab_Profile)_(n=2),Iraqi_Arab_Nineveh
Iraqi_Arab_Saladin_(Irano-Mesopotamian_Profile)_(n=2),Iraqi_Arab_Saladin
Iraqi_Arab_South_(Arabian-Mixed_Profile)_(n=1),Iraqi_Arab_South
Iraqi_Arab_South_(Mesopotamian_Arab_Profile)_(n=4),Iraqi_Arab_South
Iraqi_Arab_South_(SSA-Mixed_Profile)_(n=1),Iraqi_Arab_South
Iraqi_Arab_West_(Irano-Mesopotamian_Profile)_(n=1),Iraqi_Arab_West
Iraqi_Arab_West_(Mesopotamian_Pre-Islamic_Profile)_(n=1),Iraqi_Arab_West
Iraqi_Jew_(n=10),Iraqi_Jew
Iraqw_(n=2),Iraqw
Irish_(n=105),Irish
Irish_Ulster_(n=2),Irish_Ulster
Irula_(n=44),Irula
Italian_Abruzzo_(Abruzzese)_(n=19),Italian_Abruzzo_(Abruzzese)
Italian_Aosta_Valley_(Valdotain)_(n=24),Italian_Aosta_Valley_(Valdotain)
Italian_Apulia_(Apulian)_(n=228),Italian_Apulia_(Apulian)
Italian_Apulia_(Salentine)_(n=1),Italian_Apulia_(Salentine)
Italian_Basilicata_(Lucanian)_(n=10),Italian_Basilicata_(Lucanian)
Italian_Calabria_(Calabrese)_(n=4),Italian_Calabria_(Calabrese)
Italian_Calabria_(Cosentian)_(n=3),Italian_Calabria_(Cosentian)
Italian_Calabria_(Cosentian)_o1_(n=1),Italian_Calabria_(Cosentian)
Italian_Calabria_Reggio_Calabria_(Calabrese)_(n=9),Italian_Calabria_Reggio_Calabria_(Calabrese)
Italian_Campania_(Campanian)_(n=14),Italian_Campania_(Campanian)
Italian_Campania_Benevento_(Campanian)_(n=1),Italian_Campania_Benevento_(Campanian)
Italian_Campania_Naples_(Campanian)_(n=13),Italian_Campania_Naples_(Campanian)
Italian_Campania_Salerno_(Campanian)_(n=1),Italian_Campania_Salerno_(Campanian)
Italian_Carloforte_(Ligurian)_(n=25),Italian_Carloforte_(Ligurian)
Italian_Emilia_(Emilian)_(n=8),Italian_Emilia_(Emilian)
Italian_Friuli_(Friulian)_(n=18),Italian_Friuli_(Friulian)
Italian_Friuli_o_(n=1),Italian_Friuli
Italian_Friuli_Sappada_(Bavarian)_(n=27),Italian_Friuli_Sappada_(Bavarian)
Italian_Friuli_Sauris_(Bavarian)_(n=11),Italian_Friuli_Sauris_(Bavarian)
Italian_Friuli_Timau_(Bavarian)_(n=31),Italian_Friuli_Timau_(Bavarian)
Italian_Friuli_Timau_(Bavarian)_o_(n=1),Italian_Friuli_Timau_(Bavarian)
Italian_Lazio_(Lazian)_(n=5),Italian_Lazio_(Lazian)
Italian_Liguria_(Ligurian)_(n=1),Italian_Liguria_(Ligurian)
Italian_Lombardy_(Lombard)_(n=10),Italian_Lombardy_(Lombard)
Italian_Lombardy_Bergamo_(Lombard)_(n=6),Italian_Lombardy_Bergamo_(Lombard)
Italian_Marche_(Marchigiano)_(n=18),Italian_Marche_(Marchigiano)
Italian_Marche_Ascoli_Piceno_(Abruzzese)_(n=2),Italian_Marche_Ascoli_Piceno_(Abruzzese)
Italian_Molise_(Molisan)_(n=2),Italian_Molise_(Molisan)
Italian_Piedmont_(Piedmontese)_(n=2),Italian_Piedmont_(Piedmontese)
Italian_Piedmont_Cuneo_(Occitan_or_Piedmontese)_(n=1),Italian_Piedmont_Cuneo_(Occitan_or_Piedmontese)
Italian_Piedmont_Domodossola_(Lombard)_(n=1),Italian_Piedmont_Domodossola_(Lombard)
Italian_Piedmont_Val_Borbera_(Ligurian)_(n=10),Italian_Piedmont_Val_Borbera_(Ligurian)
Italian_Trentino_(n=7),Italian_Trentino
Italian_Trentino_(Trentino_or_Ladin)_(n=1),Italian_Trentino_(Trentino_or_Ladin)
Italian_Trentino_(Trentino_or_Venetian)_(n=1),Italian_Trentino_(Trentino_or_Venetian)
Italian_Trentino_o_(n=1),Italian_Trentino
Italian_Tuscany_(Tuscan)_(n=23),Italian_Tuscany_(Tuscan)
Italian_Tuscany_Lunigiana_(Emilian)_(n=1),Italian_Tuscany_Lunigiana_(Emilian)
Italian_Umbria_(Umbrian)_(n=14),Italian_Umbria_(Umbrian)
Italian_Veneto_(Venetian)_(n=21),Italian_Veneto_(Venetian)
Italian_Veneto_Lessinia_(Cimbrian)_(n=36),Italian_Veneto_Lessinia_(Cimbrian)
Italki_(Italian_Jew)_(n=9),Italki_(Italian_Jew)
Italki_(Italian_Jew)_o_(n=1),Italki_(Italian_Jew)
Itelmen_(n=7),Itelmen
Japanese_(n=200),Japanese
Jarawa_(n=19),Jarawa
Javanese_(n=22),Javanese
Jehai_(n=2),Jehai
Jingpo_China_(n=21),Jingpo_China
Jingpo_China_o1_(n=1),Jingpo_China
Jingpo_China_o2_(n=1),Jingpo_China
Jingpo_China_o3_(n=1),Jingpo_China
Jola_Gambia_(n=114),Jola_Gambia
Jordanian_Arab_Christian_(n=15),Jordanian_Arab_Christian
Jordanian_Arab_Muslim_(n=38),Jordanian_Arab_Muslim
Ju/'hoansi_(n=22),Ju/'hoansi
Juang_(n=1),Juang
Kaba_(n=2),Kaba
Kadar_(n=20),Kadar
Kaitag_(n=8),Kaitag
Kakwa_(n=3),Kakwa
Kalash_(n=23),Kalash
Kalmyk_(n=5),Kalmyk
Kambera_Rindi_(n=3),Kambera_Rindi
Kambera_Wunga_(n=26),Kambera_Wunga
Kanjar_(n=3),Kanjar
Kannadi_Brahmin_Karnataka_(n=1),Kannadi_Brahmin_Karnataka
Kapu_(n=2),Kapu
Karachay_(n=24),Karachay
Karaite_Jew_Egypt_(n=2),Karaite_Jew_Egypt
Karaite_Jew_Iraq_(n=1),Karaite_Jew_Iraq
Karakalpak_(n=19),Karakalpak
Karata_(Ciscaucasian_Profile)_(n=7),Karata
Karata_(Ciscaucasian_Profile)_o_(n=1),Karata
Karata_(Transcaucasian_Profile)_(n=10),Karata
Karelian_(n=19),Karelian
Karelian_Northern_(n=11),Karelian_Northern
Karelian_Southeast_(Ludic)_(n=4),Karelian_Southeast_(Ludic)
Karelian_Southern_(n=8),Karelian_Southern
Karelian_Southwest_(Livvi)_(n=4),Karelian_Southwest_(Livvi)
Karelian_Southwest_(Livvi)_o_(n=1),Karelian_Southwest_(Livvi)
Karelian_Tver_(n=11),Karelian_Tver
Karen_S'gaw_Thailand_(n=10),Karen_S'gaw_Thailand
Karitiana_(n=7),Karitiana
Kashmiri_Muslim_(n=17),Kashmiri_Muslim
Kashmiri_Muslim_o_(n=2),Kashmiri_Muslim
Kashmiri_Muslim_Srinagar_(n=15),Kashmiri_Muslim_Srinagar
Kashmiri_Pandit_(n=3),Kashmiri_Pandit
Kashubian_(n=2),Kashubian
Kassena_Ghana_(n=50),Kassena_Ghana
Kazakh_(n=20),Kazakh
Kazakh_Gansu_(n=8),Kazakh_Gansu
Kazakh_Kazakhstan_(n=12),Kazakh_Kazakhstan
Kazakh_Kazakhstan_West_(n=3),Kazakh_Kazakhstan_West
Kazakh_Russia_Omsk_(n=6),Kazakh_Russia_Omsk
Kazakh_Xinjiang_(n=10),Kazakh_Xinjiang
Kenyan_Bantu_(n=2),Kenyan_Bantu
Ket_(n=35),Ket
Ket_o1_(n=3),Ket
Ket_o2_(n=3),Ket
Khakass_(n=3),Khakass
Khakass_Kachins_(n=7),Khakass_Kachins
Khakass_Koibals_(n=5),Khakass_Koibals
Khakass_Kyzils_(n=4),Khakass_Kyzils
Khakass_Sagai_(n=7),Khakass_Sagai
Khamnegan_(n=8),Khamnegan
Khamnegan_o_(n=2),Khamnegan
Khanty_(n=21),Khanty
Khanty_Obdorsk_(n=12),Khanty_Obdorsk
Khanty_Obdorsk_o1_(n=4),Khanty_Obdorsk
Khanty_Obdorsk_o2_(n=1),Khanty_Obdorsk
Khas_Brahmin_Nepal_(n=26),Khas_Brahmin_Nepal
Khas_Dalit_Damai_Nepal_(n=2),Khas_Dalit_Damai_Nepal
Khas_Nepal_(Dalit_Profile)_(n=2),Khas_Nepal
